seqnames	strand	source	type	phase	names	gene_id	start	end
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS013824250t01	TnS013824250t01	953	1205
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS000849599t01	TnS000849599t01	954	1362
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS013894106t01	TnS013894106t01	954	2343
gne_Chrscaffold	+	dryad.ht76hdrdr 	gene	+	TnS000370749t01	TnS000370749t01	957	1110
gne_Chrscaffold	+	dryad.ht76hdrdr 	gene	+	TnS013870792t01	TnS013870792t01	958	1150
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS000757383t01	TnS000757383t01	961	2069
gne_Chrscaffold	+	dryad.ht76hdrdr 	gene	+	TnS013894894t01	TnS013894894t01	966	2254
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS013864918t01	TnS013864918t01	967	1140
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS000908723t01	TnS000908723t01	971	1247
gne_Chrscaffold	+	dryad.ht76hdrdr 	gene	+	TnS000193823t01	TnS000193823t01	973	1312
gne_Chrscaffold	+	dryad.ht76hdrdr 	gene	+	TnS013897650t01	TnS013897650t01	974	2799
gne_Chrscaffold	+	dryad.ht76hdrdr 	gene	+	TnS013866298t01	TnS013866298t01	975	1648
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS013882436t01	TnS013882436t01	976	1777
gne_Chrscaffold	+	dryad.ht76hdrdr 	gene	+	TnS013909692t01	TnS013909692t01	978	3341
gne_Chrscaffold	+	dryad.ht76hdrdr 	gene	+	TnS000642397t01	TnS000642397t01	978	1182
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS000254167t01	TnS000254167t01	982	1503
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS013891406t01	TnS013891406t01	983	2378
gne_Chrscaffold	+	dryad.ht76hdrdr 	gene	+	TnS013888694t01	TnS013888694t01	985	1141
gne_Chrscaffold	+	dryad.ht76hdrdr 	gene	+	TnS000820731t01	TnS000820731t01	990	1531
gne_Chrscaffold	+	dryad.ht76hdrdr 	gene	+	TnS000663565t01	TnS000663565t01	996	1737
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS000742867t01	TnS000742867t01	998	1382
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS013844360t01	TnS013844360t01	1009	1252
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS000502439t01	TnS000502439t01	1010	1768
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS013886524t01	TnS013886524t01	1019	1208
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS000907623t01	TnS000907623t01	1020	1536
gne_Chrscaffold	+	dryad.ht76hdrdr 	gene	+	TnS000331437t02	TnS000331437t02	1022	1226
gne_Chrscaffold	+	dryad.ht76hdrdr 	gene	+	TnS013881542t01	TnS013881542t01	1035	1258
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS000438567t01	TnS000438567t01	1039	1280
gne_Chrscaffold	+	dryad.ht76hdrdr 	gene	+	TnS013827130t01	TnS013827130t01	1042	1251
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS013885386t01	TnS013885386t01	1043	1478
gne_Chrscaffold	+	dryad.ht76hdrdr 	gene	+	TnS000093989t01	TnS000093989t01	1048	1298
gne_Chrscaffold	+	dryad.ht76hdrdr 	gene	+	TnS000964967t01	TnS000964967t01	1051	1337
gne_Chrscaffold	+	dryad.ht76hdrdr 	gene	+	TnS013847008t01	TnS013847008t01	1053	1236
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS013864298t01	TnS013864298t01	1056	1533
gne_Chrscaffold	+	dryad.ht76hdrdr 	gene	+	TnS000611601t01	TnS000611601t01	1057	1238
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS000959159t01	TnS000959159t01	1058	1448
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS000589617t01	TnS000589617t01	1065	1262
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS013889868t01	TnS013889868t01	1069	1318
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS013893214t02	TnS013893214t02	1073	1262
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS000081647t01	TnS000081647t01	1075	4509
gne_Chrscaffold	+	dryad.ht76hdrdr 	gene	+	TnS013860338t01	TnS013860338t01	1085	1242
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS001042439t01	TnS001042439t01	1088	1634
gne_Chrscaffold	+	dryad.ht76hdrdr 	gene	+	TnS013861538t01	TnS013861538t01	1092	1545
gne_Chrscaffold	+	dryad.ht76hdrdr 	gene	+	TnS000357317t01	TnS000357317t01	1095	1472
gne_Chrscaffold	+	dryad.ht76hdrdr 	gene	+	TnS000581789t01	TnS000581789t01	1096	1426
gne_Chrscaffold	+	dryad.ht76hdrdr 	gene	+	TnS000381569t01	TnS000381569t01	1098	1266
gne_Chrscaffold	+	dryad.ht76hdrdr 	gene	+	TnS013859418t01	TnS013859418t01	1099	1410
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS000433397t01	TnS000433397t01	1100	1416
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS000072649t01	TnS000072649t01	1102	1640
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS013890628t01	TnS013890628t01	1103	1582
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS000334847t01	TnS000334847t01	1109	1406
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS000472521t01	TnS000472521t01	1117	1627
gne_Chrscaffold	+	dryad.ht76hdrdr 	gene	+	TnS013889546t01	TnS013889546t01	1126	2128
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS013862394t02	TnS013862394t02	1129	1327
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS001008773t01	TnS001008773t01	1142	1583
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS000050943t01	TnS000050943t01	1143	1293
gne_Chrscaffold	+	dryad.ht76hdrdr 	gene	+	TnS000196895t01	TnS000196895t01	1144	1637
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS013907204t01	TnS013907204t01	1145	1342
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS013908442t01	TnS013908442t01	1148	2303
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS000877853t01	TnS000877853t01	1155	1668
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS013881822t01	TnS013881822t01	1157	1459
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS000866107t01	TnS000866107t01	1165	1402
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS013910002t01	TnS013910002t01	1165	3374
gne_Chrscaffold	+	dryad.ht76hdrdr 	gene	+	TnS000331157t01	TnS000331157t01	1173	1554
gne_Chrscaffold	+	dryad.ht76hdrdr 	gene	+	TnS000348927t01	TnS000348927t01	1177	1735
gne_Chrscaffold	+	dryad.ht76hdrdr 	gene	+	TnS000830755t01	TnS000830755t01	1188	1590
gne_Chrscaffold	+	dryad.ht76hdrdr 	gene	+	TnS013878338t01	TnS013878338t01	1197	1737
gne_Chrscaffold	+	dryad.ht76hdrdr 	gene	+	TnS013910266t01	TnS013910266t01	1201	4815
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS000514401t01	TnS000514401t01	1215	3200
gne_Chrscaffold	+	dryad.ht76hdrdr 	gene	+	TnS000729093t01	TnS000729093t01	1221	2393
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS013903412t01	TnS013903412t01	1240	1559
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS000547223t01	TnS000547223t01	1245	1466
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS013877914t01	TnS013877914t01	1246	1674
gne_Chrscaffold	+	dryad.ht76hdrdr 	gene	+	TnS000307311t01	TnS000307311t01	1247	1973
gne_Chrscaffold	+	dryad.ht76hdrdr 	gene	+	TnS000443161t01	TnS000443161t01	1248	2732
gne_Chrscaffold	+	dryad.ht76hdrdr 	gene	+	TnS000762811t01	TnS000762811t01	1249	2575
gne_Chrscaffold	+	dryad.ht76hdrdr 	gene	+	TnS013882896t01	TnS013882896t01	1256	1538
gne_Chrscaffold	+	dryad.ht76hdrdr 	gene	+	TnS000950811t01	TnS000950811t01	1261	2086
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS000539995t01	TnS000539995t01	1280	1670
gne_Chrscaffold	+	dryad.ht76hdrdr 	gene	+	TnS013861166t01	TnS013861166t01	1288	1449
gne_Chrscaffold	+	dryad.ht76hdrdr 	gene	+	TnS013899040t01	TnS013899040t01	1296	2495
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS000910933t01	TnS000910933t01	1300	1762
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS013865790t01	TnS013865790t01	1302	1625
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS013891244t01	TnS013891244t01	1306	1772
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS013887154t01	TnS013887154t01	1312	1623
gne_Chrscaffold	+	dryad.ht76hdrdr 	gene	+	TnS000774845t01	TnS000774845t01	1337	4010
gne_Chrscaffold	+	dryad.ht76hdrdr 	gene	+	TnS000743725t01	TnS000743725t01	1353	1712
gne_Chrscaffold	+	dryad.ht76hdrdr 	gene	+	TnS013909706t01	TnS013909706t01	1353	3286
gne_Chrscaffold	+	dryad.ht76hdrdr 	gene	+	TnS000682521t01	TnS000682521t01	1355	7530
gne_Chrscaffold	+	dryad.ht76hdrdr 	gene	+	TnS013871132t01	TnS013871132t01	1355	1564
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS000403557t01	TnS000403557t01	1365	1547
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnC225676792t01	TnC225676792t01	1366	1553
gne_Chrscaffold	+	dryad.ht76hdrdr 	gene	+	TnS013886360t01	TnS013886360t01	1368	1529
gne_Chrscaffold	+	dryad.ht76hdrdr 	gene	+	TnS000555779t01	TnS000555779t01	1372	2083
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS000452345t01	TnS000452345t01	1374	1955
gne_Chrscaffold	+	dryad.ht76hdrdr 	gene	+	TnC225658838t01	TnC225658838t01	1377	1574
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS013895626t01	TnS013895626t01	1379	1661
gne_Chrscaffold	+	dryad.ht76hdrdr 	gene	+	TnS000339777t01	TnS000339777t01	1386	1638
gne_Chrscaffold	+	dryad.ht76hdrdr 	gene	+	TnS000885161t01	TnS000885161t01	1388	1869
gne_Chrscaffold	+	dryad.ht76hdrdr 	gene	+	TnS000726241t01	TnS000726241t01	1389	1755
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS000409191t01	TnS000409191t01	1394	1572
gne_Chrscaffold	+	dryad.ht76hdrdr 	gene	+	TnS000247779t01	TnS000247779t01	1405	1753
gne_Chrscaffold	+	dryad.ht76hdrdr 	gene	+	TnS000843259t01	TnS000843259t01	1408	2951
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS000819303t01	TnS000819303t01	1414	1882
gne_Chrscaffold	+	dryad.ht76hdrdr 	gene	+	TnS000243637t01	TnS000243637t01	1415	2156
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS013892848t01	TnS013892848t01	1417	1693
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS000291661t01	TnS000291661t01	1426	1959
gne_Chrscaffold	+	dryad.ht76hdrdr 	gene	+	TnS000765493t01	TnS000765493t01	1436	1682
gne_Chrscaffold	+	dryad.ht76hdrdr 	gene	+	TnS013893418t01	TnS013893418t01	1438	1640
gne_Chrscaffold	+	dryad.ht76hdrdr 	gene	+	TnS013903814t01	TnS013903814t01	1444	2041
gne_Chrscaffold	+	dryad.ht76hdrdr 	gene	+	TnS000337375t01	TnS000337375t01	1447	1898
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS000423691t01	TnS000423691t01	1458	3447
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS000408979t01	TnS000408979t01	1460	2000
gne_Chrscaffold	+	dryad.ht76hdrdr 	gene	+	TnS001000037t01	TnS001000037t01	1465	3625
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS000855261t01	TnS000855261t01	1477	2190
gne_Chrscaffold	+	dryad.ht76hdrdr 	gene	+	TnS013912094t01	TnS013912094t01	1477	8268
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS013906946t02	TnS013906946t02	1479	1878
gne_Chrscaffold	+	dryad.ht76hdrdr 	gene	+	TnS000613883t01	TnS000613883t01	1485	2280
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS001000109t01	TnS001000109t01	1492	2194
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS000834593t01	TnS000834593t01	1494	2151
gne_Chrscaffold	+	dryad.ht76hdrdr 	gene	+	TnS000698803t01	TnS000698803t01	1502	1826
gne_Chrscaffold	+	dryad.ht76hdrdr 	gene	+	TnS000575551t01	TnS000575551t01	1509	1715
gne_Chrscaffold	+	dryad.ht76hdrdr 	gene	+	TnS000978123t01	TnS000978123t01	1511	2439
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS000039457t02	TnS000039457t02	1531	9759
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS000960297t01	TnS000960297t01	1542	1700
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS000157935t01	TnS000157935t01	1548	2017
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS000917129t01	TnS000917129t01	1554	2510
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS000132089t01	TnS000132089t01	1560	2004
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS013893822t01	TnS013893822t01	1563	1865
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS013896136t01	TnS013896136t01	1573	2119
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS013895714t01	TnS013895714t01	1575	2556
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS000155991t01	TnS000155991t01	1578	4948
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS000565125t01	TnS000565125t01	1590	2016
gne_Chrscaffold	+	dryad.ht76hdrdr 	gene	+	TnS013892962t01	TnS013892962t01	1604	2352
gne_Chrscaffold	+	dryad.ht76hdrdr 	gene	+	TnS000624005t01	TnS000624005t01	1609	2548
gne_Chrscaffold	+	dryad.ht76hdrdr 	gene	+	TnS000820731t02	TnS000820731t02	1610	2327
gne_Chrscaffold	+	dryad.ht76hdrdr 	gene	+	TnS000260879t01	TnS000260879t01	1615	1939
gne_Chrscaffold	+	dryad.ht76hdrdr 	gene	+	TnS000038243t01	TnS000038243t01	1616	3457
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS013903412t02	TnS013903412t02	1618	2080
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS000912231t01	TnS000912231t01	1627	2410
gne_Chrscaffold	+	dryad.ht76hdrdr 	gene	+	TnS000189355t01	TnS000189355t01	1628	1782
gne_Chrscaffold	+	dryad.ht76hdrdr 	gene	+	TnS000635337t01	TnS000635337t01	1633	3953
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS013891974t01	TnS013891974t01	1647	2318
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS000369403t01	TnS000369403t01	1647	2169
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS013911850t01	TnS013911850t01	1657	8749
gne_Chrscaffold	+	dryad.ht76hdrdr 	gene	+	TnS000896133t01	TnS000896133t01	1662	2410
gne_Chrscaffold	+	dryad.ht76hdrdr 	gene	+	TnS000072105t02	TnS000072105t02	1681	2628
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS000330595t01	TnS000330595t01	1682	2324
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS013884962t01	TnS013884962t01	1696	1890
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS000234685t01	TnS000234685t01	1709	1864
gne_Chrscaffold	+	dryad.ht76hdrdr 	gene	+	TnS013886644t01	TnS013886644t01	1721	1979
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS013901626t01	TnS013901626t01	1723	2835
gne_Chrscaffold	+	dryad.ht76hdrdr 	gene	+	TnS013910356t01	TnS013910356t01	1724	1949
gne_Chrscaffold	+	dryad.ht76hdrdr 	gene	+	TnS000101061t01	TnS000101061t01	1725	1884
gne_Chrscaffold	+	dryad.ht76hdrdr 	gene	+	TnS000717485t01	TnS000717485t01	1732	2395
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS013899570t01	TnS013899570t01	1744	2343
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS000025501t01	TnS000025501t01	1760	2152
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS001037863t01	TnS001037863t01	1765	2199
gne_Chrscaffold	+	dryad.ht76hdrdr 	gene	+	TnS000204273t01	TnS000204273t01	1765	3711
gne_Chrscaffold	+	dryad.ht76hdrdr 	gene	+	TnS013898190t01	TnS013898190t01	1778	1994
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS000565847t01	TnS000565847t01	1785	2107
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS013899130t01	TnS013899130t01	1786	2448
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS000417469t01	TnS000417469t01	1794	4813
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS000983137t02	TnS000983137t02	1797	8149
gne_Chrscaffold	+	dryad.ht76hdrdr 	gene	+	TnS013901488t01	TnS013901488t01	1804	2265
gne_Chrscaffold	+	dryad.ht76hdrdr 	gene	+	TnS000769065t01	TnS000769065t01	1809	2085
gne_Chrscaffold	+	dryad.ht76hdrdr 	gene	+	TnS000337497t01	TnS000337497t01	1817	2381
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS000216305t01	TnS000216305t01	1834	2884
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS000571977t02	TnS000571977t02	1835	2274
gne_Chrscaffold	+	dryad.ht76hdrdr 	gene	+	TnS000793879t01	TnS000793879t01	1851	6512
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS000769589t01	TnS000769589t01	1853	2342
gne_Chrscaffold	+	dryad.ht76hdrdr 	gene	+	TnS013889844t01	TnS013889844t01	1868	2292
gne_Chrscaffold	+	dryad.ht76hdrdr 	gene	+	TnS000798983t01	TnS000798983t01	1869	2424
gne_Chrscaffold	+	dryad.ht76hdrdr 	gene	+	TnS000571419t01	TnS000571419t01	1898	2286
gne_Chrscaffold	+	dryad.ht76hdrdr 	gene	+	TnS000207129t01	TnS000207129t01	1899	2079
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS000856035t01	TnS000856035t01	1904	2322
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS001034973t01	TnS001034973t01	1908	2769
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS001012989t01	TnS001012989t01	1927	2161
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS000106135t02	TnS000106135t02	1957	3973
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS000284151t01	TnS000284151t01	1969	2272
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS000634731t01	TnS000634731t01	1971	2145
gne_Chrscaffold	+	dryad.ht76hdrdr 	gene	+	TnS000191529t01	TnS000191529t01	1973	3377
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS000251243t01	TnS000251243t01	1990	6878
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS000436537t01	TnS000436537t01	1995	2170
gne_Chrscaffold	+	dryad.ht76hdrdr 	gene	+	TnS000359161t01	TnS000359161t01	2002	2525
gne_Chrscaffold	+	dryad.ht76hdrdr 	gene	+	TnS000645251t01	TnS000645251t01	2004	2275
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS013896112t01	TnS013896112t01	2023	2574
gne_Chrscaffold	+	dryad.ht76hdrdr 	gene	+	TnS013900760t01	TnS013900760t01	2037	2644
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS000720903t01	TnS000720903t01	2042	2552
gne_Chrscaffold	+	dryad.ht76hdrdr 	gene	+	TnS000747905t01	TnS000747905t01	2044	2392
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS000157935t02	TnS000157935t02	2048	2972
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS000692725t01	TnS000692725t01	2063	2318
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS013895000t01	TnS013895000t01	2065	2509
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnC225668430t01	TnC225668430t01	2073	2413
gne_Chrscaffold	+	dryad.ht76hdrdr 	gene	+	TnS000967927t01	TnS000967927t01	2081	2582
gne_Chrscaffold	+	dryad.ht76hdrdr 	gene	+	TnS000352395t01	TnS000352395t01	2083	2452
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS013912088t01	TnS013912088t01	2096	9559
gne_Chrscaffold	+	dryad.ht76hdrdr 	gene	+	TnS000637329t01	TnS000637329t01	2098	2703
gne_Chrscaffold	+	dryad.ht76hdrdr 	gene	+	TnS001014579t01	TnS001014579t01	2105	3772
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS001032495t01	TnS001032495t01	2111	2547
gne_Chrscaffold	+	dryad.ht76hdrdr 	gene	+	TnS000641135t01	TnS000641135t01	2131	4516
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS013891080t01	TnS013891080t01	2154	2358
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS000713155t01	TnS000713155t01	2164	2766
gne_Chrscaffold	+	dryad.ht76hdrdr 	gene	+	TnS001037093t01	TnS001037093t01	2166	4092
gne_Chrscaffold	+	dryad.ht76hdrdr 	gene	+	TnS000704425t01	TnS000704425t01	2172	5216
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS000479557t01	TnS000479557t01	2184	3717
gne_Chrscaffold	+	dryad.ht76hdrdr 	gene	+	TnS000641677t01	TnS000641677t01	2196	2592
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS013911434t01	TnS013911434t01	2210	3295
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS013902920t01	TnS013902920t01	2245	2845
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS000702245t01	TnS000702245t01	2266	2824
gne_Chrscaffold	+	dryad.ht76hdrdr 	gene	+	TnS013908044t01	TnS013908044t01	2277	2889
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS000127895t01	TnS000127895t01	2289	4261
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS013906946t01	TnS013906946t01	2292	2980
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS013902732t01	TnS013902732t01	2314	2758
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS000260879t02	TnS000260879t02	2318	2539
gne_Chrscaffold	+	dryad.ht76hdrdr 	gene	+	TnS000295273t01	TnS000295273t01	2348	2555
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS000820461t01	TnS000820461t01	2372	3344
gne_Chrscaffold	+	dryad.ht76hdrdr 	gene	+	TnS000177153t01	TnS000177153t01	2379	2594
gne_Chrscaffold	+	dryad.ht76hdrdr 	gene	+	TnS013908372t01	TnS013908372t01	2384	3562
gne_Chrscaffold	+	dryad.ht76hdrdr 	gene	+	TnS000689201t01	TnS000689201t01	2393	2557
gne_Chrscaffold	+	dryad.ht76hdrdr 	gene	+	TnS000992653t01	TnS000992653t01	2409	2658
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS000000969t02	TnS000000969t02	2412	2629
gne_Chrscaffold	+	dryad.ht76hdrdr 	gene	+	TnS000493983t01	TnS000493983t01	2447	3215
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS000789443t01	TnS000789443t01	2448	2838
gne_Chrscaffold	+	dryad.ht76hdrdr 	gene	+	TnS013911848t01	TnS013911848t01	2448	4851
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS000717779t01	TnS000717779t01	2449	2842
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS013908442t02	TnS013908442t02	2454	2682
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS001022677t01	TnS001022677t01	2469	4014
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS000452889t01	TnS000452889t01	2478	2700
gne_Chrscaffold	+	dryad.ht76hdrdr 	gene	+	TnS000752419t01	TnS000752419t01	2493	3299
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS000626357t01	TnS000626357t01	2501	6077
gne_Chrscaffold	+	dryad.ht76hdrdr 	gene	+	TnS013908646t01	TnS013908646t01	2527	3075
gne_Chrscaffold	+	dryad.ht76hdrdr 	gene	+	TnS000057997t01	TnS000057997t01	2567	3162
gne_Chrscaffold	+	dryad.ht76hdrdr 	gene	+	TnS013911340t01	TnS013911340t01	2584	3554
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS013909766t01	TnS013909766t01	2592	3061
gne_Chrscaffold	+	dryad.ht76hdrdr 	gene	+	TnS000469357t01	TnS000469357t01	2606	2767
gne_Chrscaffold	+	dryad.ht76hdrdr 	gene	+	TnS000871289t01	TnS000871289t01	2611	4346
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS000769225t01	TnS000769225t01	2616	3336
gne_Chrscaffold	+	dryad.ht76hdrdr 	gene	+	TnS000729093t02	TnS000729093t02	2645	3430
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS013902684t01	TnS013902684t01	2648	3139
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS000201521t02	TnS000201521t02	2652	3322
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS000954849t01	TnS000954849t01	2666	3176
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS013909156t01	TnS013909156t01	2666	3574
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS000883753t01	TnS000883753t01	2686	2953
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS000499447t01	TnS000499447t01	2690	5161
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS000091669t01	TnS000091669t01	2693	3607
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS000249723t01	TnS000249723t01	2693	3156
gne_Chrscaffold	-	dryad.ht76hdrdr 	gene	-	TnS000454837t01	TnS000454837t01	2694	3691
gne_Chrscaffold	+	dryad.ht76hdrdr 	gene	+	TnS000955445t01	TnS000955445t01	2714	3766
